,geometry,cartodb_id,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour_,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
6142,POINT (-75.162066 40.030944),676592,655025,14,2,2019-08-15T23:42:00Z,2019-08-15,23:42:00,23,201914075680,0 BLOCK E SEYMOUR ST,400,Aggravated Assault Firearm,-75.16206587,40.03094355
6143,POINT (-75.107303 39.988095),674538,655309,24,3,2019-07-18T09:22:00Z,2019-07-18,09:22:00,9,201924068912,3100 BLOCK ARAMINGO AVE,400,Aggravated Assault No Firearm,-75.10730286,39.98809485
6144,POINT (-75.17446 40.026108),674946,655327,39,1,2019-01-03T07:38:00Z,2019-01-03,07:38:00,7,201939000574,300 BLOCK W QUEEN LN,400,Aggravated Assault No Firearm,-75.17446023,40.02610831
6145,POINT (-75.04469899999999 40.062012),675093,657439,7,1,2019-03-27T20:21:00Z,2019-03-27,20:21:00,20,201907007853,2300 BLOCK BENSON ST,400,Aggravated Assault No Firearm,-75.04469887,40.06201211
6146,POINT (-75.11315500000001 39.999118),675184,652443,24,1,2019-08-06T22:21:00Z,2019-08-06,22:21:00,22,201924076579,800 BLOCK E THAYER ST,400,Aggravated Assault Firearm,-75.11315502,39.99911814
6147,POINT (-75.17795 39.992492),676330,657507,22,2,2019-05-06T22:20:00Z,2019-05-06,22:20:00,22,201922037621,2400 BLOCK N 28TH ST,400,Aggravated Assault No Firearm,-75.17794956,39.99249181
6148,POINT (-75.17795 39.992492),676331,657508,22,2,2019-05-06T22:20:00Z,2019-05-06,22:20:00,22,201922037622,2400 BLOCK N 28TH ST,400,Aggravated Assault No Firearm,-75.17794956,39.99249181
6149,POINT (-75.149547 40.016269),676707,656720,25,1,2019-06-15T14:16:00Z,2019-06-15,14:16:00,14,201925048792,4100 BLOCK N BROAD ST,400,Aggravated Assault Firearm,-75.14954673,40.01626919
6150,POINT (-75.23251999999999 40.056162),676994,654647,5,3,2019-11-20T22:51:00Z,2019-11-20,22:51:00,22,201905020762,7900 BLOCK HENRY AVE,400,Aggravated Assault No Firearm,-75.23252023,40.05616238
6151,POINT (-75.159599 39.917923),677429,655086,3,3,2019-04-01T20:26:00Z,2019-04-01,20:26:00,20,201903021423,700 BLOCK PORTER ST,400,Aggravated Assault No Firearm,-75.15959945,39.91792268
6152,POINT (-75.130555 40.022583),674646,656993,25,2,2019-04-13T01:13:00Z,2019-04-13,01:13:00,1,201925028719,4700 BLOCK N 3RD ST,400,Aggravated Assault No Firearm,-75.13055492,40.02258307
6153,POINT (-75.24037300000001 39.951564),675115,657848,18,1,2019-10-04T11:57:00Z,2019-10-04,11:57:00,11,201918091178,5800 BLOCK PEMBERTON ST,400,Aggravated Assault Firearm,-75.24037288,39.95156394
6154,POINT (-75.218379 40.036443),675130,651610,5,2,2019-04-21T21:17:00Z,2019-04-21,21:17:00,21,201905006884,6200 BLOCK RIDGE AVE,400,Aggravated Assault No Firearm,-75.21837907,40.03644274
6155,POINT (-75.147524 40.00711),675937,657890,25,4,2019-06-21T00:23:00Z,2019-06-21,00:23:00,0,201925050630,1100 BLOCK W VENANGO ST,400,Aggravated Assault No Firearm,-75.14752398,40.00711042
6156,POINT (-75.157082 40.019561),675943,657896,39,2,2019-02-18T22:52:00Z,2019-02-18,22:52:00,22,201939015033,1900 BLOCK ROWAN ST,400,Aggravated Assault No Firearm,-75.1570824,40.01956088
6157,POINT (-75.148658 40.0463),676095,653749,35,3,2019-05-29T13:15:00Z,2019-05-29,13:15:00,13,201935047513,CHURCH LA / LIMEKILN PIKE,400,Aggravated Assault No Firearm,-75.14865813,40.04630005
6158,POINT (-75.057455 40.041082),676967,654230,15,3,2019-12-10T19:05:00Z,2019-12-10,19:05:00,19,201915128707,7000 BLOCK E ROOSEVELT BLVD,400,Aggravated Assault No Firearm,-75.05745455,40.04108229
6159,POINT (-75.203446 40.0188),677258,652572,5,1,2019-07-14T20:03:00Z,2019-07-14,20:03:00,20,201905012229,5100 BLOCK VICARIS ST,400,Aggravated Assault No Firearm,-75.20344557,40.01879988
6160,POINT (-75.109283 40.024994),677532,656768,15,1,2019-12-08T07:44:00Z,2019-12-08,07:44:00,7,201915127707,5000 BLOCK WHITAKER AVE,400,Aggravated Assault No Firearm,-75.10928266,40.02499419
6161,POINT (-75.088189 40.01069),677538,656774,15,1,2019-01-10T02:47:00Z,2019-01-10,02:47:00,2,201915002775,1600 BLOCK CHURCH ST,400,Aggravated Assault No Firearm,-75.08818945,40.01068988
6162,POINT (-75.12605499999999 39.996467),677567,657579,24,2,2019-11-25T16:50:00Z,2019-11-25,16:50:00,16,201924115636,200 BLOCK E CLEARFIELD ST,400,Aggravated Assault Firearm,-75.12605543,39.99646694
6163,POINT (-75.23253800000001 39.961021),677730,653437,19,2,2019-03-02T18:10:00Z,2019-03-02,18:10:00,18,201919017442,5500 BLOCK MARKET ST,400,Aggravated Assault Firearm,-75.23253762,39.96102051
6164,POINT (-75.05742100000001 40.041113),677364,654238,15,3,2019-04-12T20:48:00Z,2019-04-12,20:48:00,20,201915034369,7000 BLOCK E ROOSEVELT BLVD,400,Aggravated Assault No Firearm,-75.05742145,40.04111322
6165,POINT (-75.109283 40.024994),677530,656766,15,1,2019-12-02T19:40:00Z,2019-12-02,19:40:00,19,201915125439,5000 BLOCK WHITAKER AVE,400,Aggravated Assault No Firearm,-75.10928266,40.02499419
6166,POINT (-75.109283 40.024994),677531,656767,15,1,2019-12-08T07:44:00Z,2019-12-08,07:44:00,7,201915127706,5000 BLOCK WHITAKER AVE,400,Aggravated Assault No Firearm,-75.10928266,40.02499419
6167,POINT (-75.13043399999999 40.03633),677787,654271,35,2,2019-11-27T19:15:00Z,2019-11-27,19:15:00,19,201935107547,5500 BLOCK N 5TH ST,400,Aggravated Assault Firearm,-75.13043441,40.03633001
6168,POINT (-75.106516 40.03261),677866,655519,2,2,2019-04-01T12:56:00Z,2019-04-01,12:56:00,12,201902017719,700 BLOCK ADAMS AVE,400,Aggravated Assault No Firearm,-75.10651554,40.03260983
6169,POINT (-75.106516 40.03261),677867,655520,2,2,2019-04-07T03:24:00Z,2019-04-07,03:24:00,3,201902018926,700 BLOCK ADAMS AVE,400,Aggravated Assault No Firearm,-75.10651554,40.03260983
6170,POINT (-75.106516 40.03261),677868,655521,2,2,2019-07-08T14:34:00Z,2019-07-08,14:34:00,14,201902038249,700 BLOCK ADAMS AVE,400,Aggravated Assault No Firearm,-75.10651554,40.03260983
6171,POINT (-75.160532 39.9903),677887,678430,22,1,2019-06-15T02:36:00Z,2019-06-15,02:36:00,2,201922050659,2400 BLOCK N 17TH ST,400,Aggravated Assault No Firearm,-75.16053191,39.99029965
6172,POINT (-75.116249 39.997711),677608,658005,25,3,2019-05-23T09:00:00Z,2019-05-23,09:00:00,9,201925040539,700 BLOCK E MADISON ST,400,Aggravated Assault No Firearm,-75.11624914,39.99771103
6173,POINT (-75.16009099999999 40.0063),677616,651763,39,2,2019-09-12T18:58:00Z,2019-09-12,18:58:00,18,201939079264,3400 BLOCK N 19TH ST,400,Aggravated Assault No Firearm,-75.16009051,40.0062997
6174,POINT (-75.13043399999999 40.03633),677793,654277,35,2,2019-11-27T18:35:00Z,2019-11-27,18:35:00,18,201935107546,5500 BLOCK N 5TH ST,400,Aggravated Assault Firearm,-75.13043441,40.03633001
6175,POINT (-75.214156 40.032475),677808,654682,5,1,2019-01-19T19:02:00Z,2019-01-19,19:02:00,19,201905001174,6000 BLOCK RIDGE AVE,400,Aggravated Assault No Firearm,-75.21415552,40.03247476
6176,POINT (-75.244107 39.951029),677815,654689,18,1,2019-07-04T14:57:00Z,2019-07-04,14:57:00,14,201918058303,6000 BLOCK CATHARINE ST,400,Aggravated Assault No Firearm,-75.24410656,39.95102935
6177,POINT (-75.139245 40.013767),678192,680101,25,1,2019-08-30T17:30:00Z,2019-08-30,17:30:00,17,201925070687,4000 BLOCK N 7TH ST,400,Aggravated Assault No Firearm,-75.13924532,40.01376657
6178,POINT (-75.16414399999999 40.033951),678028,680508,14,2,2019-10-01T18:28:00Z,2019-10-01,18:28:00,18,201914091150,200 BLOCK E ASHMEAD ST,400,Aggravated Assault No Firearm,-75.16414357,40.03395123
6179,POINT (-75.16414399999999 40.033951),678029,680509,14,2,2019-10-01T19:12:00Z,2019-10-01,19:12:00,19,201914091151,200 BLOCK E ASHMEAD ST,400,Aggravated Assault No Firearm,-75.16414357,40.03395123
6180,POINT (-75.240556 39.956461),678250,680936,18,1,2019-07-29T01:48:00Z,2019-07-29,01:48:00,1,201918067129,5900 BLOCK SPRUCE ST,400,Aggravated Assault Firearm,-75.24055602,39.95646135
6181,POINT (-75.21146400000001 39.966798),678219,680518,16,2,2019-06-09T20:40:00Z,2019-06-09,20:40:00,20,201916027054,4400 BLOCK BROWN ST,400,Aggravated Assault Firearm,-75.21146448,39.96679843
6182,POINT (-75.133353 40.042522),678502,678500,35,1,2019-06-11T23:13:00Z,2019-06-11,23:13:00,23,201935052357,5900 BLOCK N 7TH ST,400,Aggravated Assault No Firearm,-75.1333526,40.04252164
6183,POINT (-75.241415 39.962881),678504,678502,19,2,2019-03-19T19:23:00Z,2019-03-19,19:23:00,19,201919022142,0 BLOCK N EDGEWOOD ST,400,Aggravated Assault No Firearm,-75.24141517,39.96288084
6184,POINT (-75.214792 39.931908),678971,679382,12,3,2019-09-06T22:02:00Z,2019-09-06,22:02:00,22,201912077507,5400 BLOCK EASTWICK TER,400,Aggravated Assault No Firearm,-75.21479224,39.9319082
6185,POINT (-75.035839 40.042095),678520,678518,15,3,2019-06-26T02:02:00Z,2019-06-26,02:02:00,2,201915063780,3400 BLOCK SHEFFIELD AVE,400,Aggravated Assault No Firearm,-75.03583942,40.04209513
6186,POINT (-75.217534 39.940486),678924,678563,12,3,2019-11-24T22:33:00Z,2019-11-24,22:33:00,22,201912101209,1300 BLOCK S PAXON ST,400,Aggravated Assault No Firearm,-75.2175345,39.9404864
6187,POINT (-75.110709 39.994349),678702,678131,24,1,2019-11-02T17:16:00Z,2019-11-02,17:16:00,17,201924108214,3200 BLOCK EMERALD ST,400,Aggravated Assault No Firearm,-75.11070913,39.99434867
6188,POINT (-75.227519 39.954348),678987,679398,18,2,2019-10-27T17:43:00Z,2019-10-27,17:43:00,17,201918099146,5200 BLOCK DELANCEY ST,400,Aggravated Assault No Firearm,-75.2275193,39.95434804
6189,POINT (-75.158867 40.012459),679083,680971,39,2,2019-12-11T15:49:00Z,2019-12-11,15:49:00,15,201939105786,3800 BLOCK N 19TH ST,400,Aggravated Assault No Firearm,-75.15886706,40.01245918
6190,POINT (-75.225375 39.969527),679598,679468,16,2,2019-05-01T17:09:00Z,2019-05-01,17:09:00,17,201916019419,N 52ND ST / WYALUSING AV,400,Aggravated Assault No Firearm,-75.22537547,39.96952688
6191,POINT (-75.15733899999999 40.023522),679459,680674,35,2,2019-11-24T03:23:00Z,2019-11-24,03:23:00,3,201935106453,4500 BLOCK N UBER ST,400,Aggravated Assault No Firearm,-75.15733944,40.02352237
6192,POINT (-75.171764 40.048232),679647,680292,14,2,2019-12-30T16:44:00Z,2019-12-30,16:44:00,16,201914116580,6100 BLOCK BELFIELD AVE,400,Aggravated Assault Firearm,-75.17176425,40.04823216
6193,POINT (-75.170449 39.999332),679536,678634,39,3,2019-05-12T10:21:00Z,2019-05-12,10:21:00,10,201939038522,2900 BLOCK N RINGGOLD ST,400,Aggravated Assault No Firearm,-75.17044868,39.99933167
6194,POINT (-75.170449 39.999332),679537,678635,39,3,2019-05-12T10:51:00Z,2019-05-12,10:51:00,10,201939038524,2900 BLOCK N RINGGOLD ST,400,Aggravated Assault No Firearm,-75.17044868,39.99933167
6195,POINT (-75.14003099999999 39.995153),679306,678196,25,4,2019-11-07T15:07:00Z,2019-11-07,15:07:00,15,201925090612,2800 BLOCK N REESE ST,400,Aggravated Assault No Firearm,-75.14003072,39.99515317
6196,POINT (-75.138727 40.007219),679493,681019,25,4,2019-05-19T07:19:00Z,2019-05-19,07:19:00,7,201925039309,3600 BLOCK N 6TH ST,400,Aggravated Assault Firearm,-75.13872733,40.00721894
6197,POINT (-75.06764099999999 40.029058),679509,678218,15,2,2019-09-11T00:08:00Z,2019-09-11,00:08:00,0,201915092845,2800 BLOCK LARDNER ST,400,Aggravated Assault No Firearm,-75.06764057,40.02905849
6198,POINT (-75.089234 40.03938),679735,678263,2,1,2019-02-03T13:06:00Z,2019-02-03,13:06:00,13,201902006276,6000 BLOCK ELMHURST TER,400,Aggravated Assault No Firearm,-75.08923383,40.03937992
6199,POINT (-75.157409 39.915816),680364,678736,3,2,2019-01-11T12:05:00Z,2019-01-11,12:05:00,12,201903002384,2600 BLOCK S FAIRHILL ST,400,Aggravated Assault No Firearm,-75.15740902,39.91581644
6200,POINT (-75.130793 40.000748),680098,680769,25,3,2019-02-09T23:41:00Z,2019-02-09,23:41:00,23,201925011321,3300 BLOCK MASCHER ST,400,Aggravated Assault Firearm,-75.13079341,40.0007477
6201,POINT (-75.130793 40.000748),680099,680770,25,3,2019-11-04T19:42:00Z,2019-11-04,19:42:00,19,201925089798,3300 BLOCK MASCHER ST,400,Aggravated Assault No Firearm,-75.13079341,40.0007477
6202,POINT (-75.158148 39.99434),680260,680361,22,1,2019-08-05T00:54:00Z,2019-08-05,00:54:00,0,201922067844,1600 BLOCK W LEHIGH AVE,400,Aggravated Assault Firearm,-75.15814753,39.99434008
6203,POINT (-75.175118 39.991316),680287,680777,22,2,2019-01-16T22:44:00Z,2019-01-16,22:44:00,22,201922004809,2300 BLOCK N 26TH ST,400,Aggravated Assault Firearm,-75.17511791,39.99131639
6204,POINT (-75.097195 40.008169),680477,680399,24,1,2019-05-31T10:47:00Z,2019-05-31,10:47:00,10,201924049450,4000 BLOCK ORMOND ST,400,Aggravated Assault No Firearm,-75.09719485,40.00816948
6205,POINT (-75.24752100000001 39.911496),680019,679526,12,1,2019-07-07T18:14:00Z,2019-07-07,18:14:00,18,201912056046,7500 BLOCK WHEELER ST,400,Aggravated Assault No Firearm,-75.24752143,39.91149626
6206,POINT (-75.091278 40.012529),680021,679528,15,1,2019-09-27T21:42:00Z,2019-09-27,21:42:00,21,201915099975,1400 BLOCK CHURCH ST,400,Aggravated Assault Firearm,-75.09127812,40.0125294
6207,POINT (-75.18849400000001 39.934658),680138,678304,17,2,2019-07-25T04:21:00Z,2019-07-25,04:21:00,4,201917033564,2600 BLOCK WILDER ST,400,Aggravated Assault No Firearm,-75.18849415,39.93465835
6208,POINT (-75.207739 40.031433),680223,679548,5,1,2019-05-25T01:37:00Z,2019-05-25,01:37:00,1,201905009038,5800 BLOCK HENRY AVE,400,Aggravated Assault No Firearm,-75.20773856,40.03143318
6209,POINT (-75.13212 39.974903),680658,680010,26,3,2019-05-25T21:03:00Z,2019-05-25,21:03:00,21,201926021202,400 BLOCK SEPVIVA ST,400,Aggravated Assault No Firearm,-75.13212049,39.97490268
6210,POINT (-75.11200599999999 39.986565),680063,680345,24,3,2019-07-15T17:12:00Z,2019-07-15,17:12:00,17,201924067836,2300 BLOCK E ANN ST,400,Aggravated Assault Firearm,-75.11200637,39.98656479
6211,POINT (-75.23154100000001 39.973634),680459,679992,19,2,2019-02-04T13:45:00Z,2019-02-04,13:45:00,13,201919010174,5500 BLOCK MASTER ST,400,Aggravated Assault Firearm,-75.23154107,39.97363443
6212,POINT (-75.10423400000001 40.010399),680464,680386,24,1,2019-12-01T18:55:00Z,2019-12-01,18:55:00,18,201924117412,4100 BLOCK K ST,400,Aggravated Assault No Firearm,-75.10423368,40.0103992
6213,POINT (-75.176715 40.058431),680710,680839,14,1,2019-08-03T22:25:00Z,2019-08-03,22:25:00,22,201914070894,6600 BLOCK BLAKEMORE ST,400,Aggravated Assault No Firearm,-75.1767154,40.05843057
6214,POINT (-75.113232 40.021022),680651,680003,25,2,2019-07-31T00:38:00Z,2019-07-31,00:38:00,0,201925062311,4700 BLOCK WHITAKER AVE,400,Aggravated Assault Firearm,-75.11323183,40.0210216
6215,POINT (-75.128716 39.98854),680791,678801,26,3,2019-03-06T15:24:00Z,2019-03-06,15:24:00,15,201926009034,2500 BLOCK POTTER ST,400,Aggravated Assault No Firearm,-75.12871624,39.98854048
6216,POINT (-75.131781 40.017404),680830,679613,25,2,2019-08-20T15:58:00Z,2019-08-20,15:58:00,15,201925067957,4300 BLOCK N 3RD ST,400,Aggravated Assault Firearm,-75.13178129,40.01740405
6217,POINT (-75.21658600000001 39.931057),680388,679147,12,3,2019-08-03T23:01:00Z,2019-08-03,23:01:00,23,201912065234,2700 BLOCK 55TH TER,400,Aggravated Assault No Firearm,-75.21658606,39.93105699
6218,POINT (-75.154884 39.917614),680966,678409,3,2,2019-07-22T11:13:00Z,2019-07-22,11:13:00,11,201903050815,2400 BLOCK S LAWRENCE ST,400,Aggravated Assault No Firearm,-75.15488425,39.91761362
6219,POINT (-75.15575 40.054898),681016,679234,14,1,2019-07-30T10:37:00Z,2019-07-30,10:37:00,10,201914069370,2100 BLOCK 66TH AVE,400,Aggravated Assault Firearm,-75.15575033,40.0548977
6220,POINT (-75.189258 39.936241),680392,679151,17,2,2019-08-04T20:46:00Z,2019-08-04,20:46:00,20,201917035667,2700 BLOCK EARP ST,400,Aggravated Assault No Firearm,-75.18925776,39.93624122
6221,POINT (-75.102475 40.009891),681196,698862,24,1,2019-10-08T19:32:00Z,2019-10-08,19:32:00,19,201924099533,4100 BLOCK L ST,400,Aggravated Assault No Firearm,-75.10247529,40.00989131
6222,POINT (-75.037916 40.039062),681589,698470,15,3,2019-08-25T18:48:00Z,2019-08-25,18:48:00,18,201915086512,3500 BLOCK VISTA ST,400,Aggravated Assault No Firearm,-75.03791555,40.03906194
6223,POINT (-75.157338 39.948478),681320,700931,6,3,2019-07-09T08:18:00Z,2019-07-09,08:18:00,8,201906033130,900 BLOCK WALNUT ST,400,Aggravated Assault No Firearm,-75.15733808,39.94847825
6224,POINT (-75.029421 40.082849),681330,700941,7,2,2019-06-05T16:34:00Z,2019-06-05,16:34:00,16,201907014769,9500 BLOCK EVANS ST,400,Aggravated Assault No Firearm,-75.02942102,40.08284939
6225,POINT (-75.08963 40.035267),681390,695213,2,1,2019-04-25T20:57:00Z,2019-04-25,20:57:00,20,201902022976,1000 BLOCK ROSALIE ST,400,Aggravated Assault No Firearm,-75.08963018,40.03526739
6226,POINT (-75.088351 40.035495),681451,696450,2,1,2019-10-14T20:05:00Z,2019-10-14,20:05:00,20,201902057511,1100 BLOCK ALCOTT ST,400,Aggravated Assault No Firearm,-75.08835147,40.03549531
6227,POINT (-75.102475 40.009891),681615,698890,24,1,2019-10-11T18:45:00Z,2019-10-11,18:45:00,18,201924100573,4100 BLOCK L ST,400,Aggravated Assault No Firearm,-75.10247529,40.00989131
6228,POINT (-75.17463600000001 40.024269),681758,700979,39,1,2019-07-28T23:40:00Z,2019-07-28,23:40:00,23,201939064792,5200 BLOCK MC KEAN AVE,400,Aggravated Assault Firearm,-75.17463578,40.02426877
6229,POINT (-74.98749100000001 40.079913),681915,696917,8,2,2019-07-06T11:29:00Z,2019-07-06,11:29:00,11,201908023831,10800 BLOCK HEFLIN RD,400,Aggravated Assault No Firearm,-74.98749062,40.07991307
6230,POINT (-75.235737 39.942425),682062,699335,12,4,2019-11-07T13:54:00Z,2019-11-07,13:54:00,13,201912096529,1300 BLOCK S 58TH ST,400,Aggravated Assault No Firearm,-75.23573715,39.94242536
6231,POINT (-75.049263 40.039764),683824,694516,15,3,2019-12-13T22:10:00Z,2019-12-13,22:10:00,22,201915129889,3100 BLOCK WELLINGTON ST,400,Aggravated Assault Firearm,-75.04926312,40.0397641
6232,POINT (-75.231157 39.953581),683557,696604,18,2,2019-11-02T19:20:00Z,2019-11-02,19:20:00,19,201918101455,5400 BLOCK OSAGE AVE,400,Aggravated Assault No Firearm,-75.23115659,39.95358075
6233,POINT (-75.242992 39.979303),683569,697007,19,1,2019-02-18T11:49:00Z,2019-02-18,11:49:00,11,201919014090,6100 BLOCK NASSAU RD,400,Aggravated Assault No Firearm,-75.2429916,39.97930346
6234,POINT (-75.151988 39.991833),683779,700265,22,1,2019-05-01T22:46:00Z,2019-05-01,22:46:00,22,201922035858,1200 BLOCK W HUNTINGDON ST,400,Aggravated Assault No Firearm,-75.15198837,39.99183311
6235,POINT (-75.107472 40.025794),683970,696624,15,1,2019-07-01T08:20:00Z,2019-07-01,08:20:00,8,201915065857,5000 BLOCK PENNWAY ST,400,Aggravated Assault No Firearm,-75.10747231,40.02579378
6236,POINT (-75.107472 40.025794),683971,696625,15,1,2019-07-01T08:21:00Z,2019-07-01,08:21:00,8,201915065858,5000 BLOCK PENNWAY ST,400,Aggravated Assault No Firearm,-75.10747231,40.02579378
6237,POINT (-75.263176 39.972936),682927,699806,19,1,2019-09-13T21:15:00Z,2019-09-13,21:15:00,21,201919081199,1300 BLOCK WESTBURY DR,400,Aggravated Assault No Firearm,-75.26317568,39.972935820000004
6238,POINT (-75.06336400000001 40.025763),683161,696990,15,2,2019-01-28T08:56:00Z,2019-01-28,08:56:00,8,201915008122,6100 BLOCK MULBERRY ST,400,Aggravated Assault No Firearm,-75.06336401,40.02576308
6239,POINT (-75.054902 40.061189),683292,699006,7,1,2019-08-08T14:14:00Z,2019-08-08,14:14:00,14,201907020548,2000 BLOCK RHAWN ST,400,Aggravated Assault No Firearm,-75.05490222,40.06118929
6240,POINT (-75.233834 39.971812),683299,699401,19,2,2019-09-16T08:08:00Z,2019-09-16,08:08:00,8,201919081943,1200 BLOCK N FRAZIER ST,400,Aggravated Assault Firearm,-75.23383428,39.97181167
6241,POINT (-75.164278 40.023612),683503,695765,39,1,2019-11-24T12:51:00Z,2019-11-24,12:51:00,12,201939100740,4600 BLOCK WAYNE AVE,400,Aggravated Assault Firearm,-75.16427813,40.02361231
6242,POINT (-75.231492 39.951104),683516,696170,18,2,2019-03-04T21:07:00Z,2019-03-04,21:07:00,21,201918017930,5300 BLOCK CEDAR AVE,400,Aggravated Assault No Firearm,-75.23149211,39.951104
6243,POINT (-75.135947 40.011842),683846,694931,25,1,2019-04-16T20:33:00Z,2019-04-16,20:33:00,20,201925029756,3900 BLOCK N 5TH ST,400,Aggravated Assault No Firearm,-75.1359468,40.0118421
6244,POINT (-75.224422 39.939642),683997,697043,12,4,2019-01-13T17:51:00Z,2019-01-13,17:51:00,17,201912003430,5400 BLOCK TRINITY ST,400,Aggravated Assault No Firearm,-75.22442249,39.93964197
6245,POINT (-75.160588 40.049267),684142,699461,14,1,2019-08-18T23:21:00Z,2019-08-18,23:21:00,23,201914076872,1000 BLOCK E CHELTEN AVE,400,Aggravated Assault No Firearm,-75.16058793,40.04926691
6246,POINT (-75.160588 40.049267),684143,699462,14,1,2019-08-19T01:01:00Z,2019-08-19,01:01:00,1,201914076891,1000 BLOCK E CHELTEN AVE,400,Aggravated Assault No Firearm,-75.16058793,40.04926691
6247,POINT (-75.07439599999999 40.027269),683130,696567,15,2,2019-07-11T17:03:00Z,2019-07-11,17:03:00,17,201915069879,5700 BLOCK LEONARD ST,400,Aggravated Assault No Firearm,-75.07439628,40.02726893
6248,POINT (-75.177263 39.951569),683639,698174,9,1,2019-08-13T15:10:00Z,2019-08-13,15:10:00,15,201909033043,100 BLOCK S 22ND ST,400,Aggravated Assault No Firearm,-75.17726346,39.95156889
6249,POINT (-75.241749 39.953895),684112,699043,18,1,2019-11-08T01:20:00Z,2019-11-08,01:20:00,1,201918103255,S SALFORD ST / LARCHWOOD AV,400,Aggravated Assault No Firearm,-75.24174852,39.95389477
6250,POINT (-75.19128000000001 40.056752),684126,699057,14,3,2019-03-08T13:54:00Z,2019-03-08,13:54:00,13,201914021210,100 BLOCK W MOUNT PLEASANT AVE,400,Aggravated Assault No Firearm,-75.19127978,40.05675234
